"36.26.1.1. листовой",000981,"ЧАЙ \"NADIN\" ГРАФ ОРЛОВ ЧЕРН. 50г",шт,4607033630295,1,
"36.26.1.1. листовой",000982,"ЧАЙ \"NADIN\" ЗЕМЛЯНИКА СО СЛИВКАМИ ЧЕРН. 50г",шт,4607033630318,1,
"36.26.1.1. листовой",000984,"ЧАЙ \"NADIN\" КИТАЙСКИЙ ЛИМОННИК ЗЕЛ. 50г",шт,4607033630219,1,
"36.26.1.1. листовой",003909,"ЧАЙ \"КОНФУЦИЙ\" НАБОР \"СЕМЬ ЗВЕЗД\" 100г",шт,4601788011187,1,
"36.26.1.1. листовой",003917,"ЧАЙ \"КОНФУЦИЙ\" \"ООЛОНГ\" УВАЖЕНИЕ ЗЕЛЕНЫЙ 70г",шт,4601788011101,1,
"36.26.1.1. листовой",004693,"ЧАЙ \"TESS\" EARL GREY ЦЕДРА ЦИТРУСОВЫХ ЧЕРН. 100г",шт,4605246006449,1,
"36.26.1.1. листовой",004699,"ЧАЙ \"TESS\" PLEASURE ШИПОВНИК, ЯБЛОКО ЧЕРН. 100г",шт,4605246005886,1,
"36.26.1.1. листовой",004700,"ЧАЙ ЗЕЛ.\"TESS\" КРУПНОЛИСТОВОЙ  GREEN TEA \"STYLE\" 100г",шт,4605246005893,1,
"36.26.1.1. листовой",004702,"ЧАЙ ЧЕРН.\"TESS\" КРУПН.ЛИСТОВОЙ \"SUNRISE\" 100г.",шт,4605246005879,1,
"36.26.1.1. листовой",004713,"ЧАЙ ЧЕРН. \"GREENFIELD\"   GOLDEN CEYLON 200г (100х2Г)",шт,4605246005817,1,
"36.26.1.1. листовой",004715,"ЧАЙ \"GREENFIELD\" GOLDEN CEYLON ЧЕРН. 100г",шт,4605246003516,1,
"36.26.1.1. листовой",005728,"ЧАЙ \"GREENFIELD\" LEMON SPARK ЧЕРН. 100г В ПАК.",шт,4605246007149,1,
"36.26.1.1. листовой",005745,"ЧАЙ ЧЕРН. \"GREENFIELD\"  MAGIC YUNNAN  200 г",шт,4605246007934,1,
"36.26.1.1. листовой",005773,"ЧАЙ \"GREENFIELD\" FLYING DRAGON ЗЕЛ. 100г",шт,4605246003578,1,
"36.26.1.1. листовой",005777,"ЧАЙ \"GREENFIELD\" EARL GREY FANTASY ЧЕР. 100г",шт,,1,
"36.26.1.1. листовой",014199,"ЧАЙ \"AHMAD\" ЦЕЙЛОН ЧЕРН. 200г",шт,"0054881012898 0054881013123","1 1"," "
"36.26.1.1. листовой",014200,"ЧАЙ \"AHMAD\" АНГЛ. ЗАВТРАК ЧЕРН. 200г",шт,0054881012928,1,
"36.26.1.1. листовой",014202,"ЧАЙ \"AHMAD\" № 1 ЧЕРН. 90г",шт,0054881013024,1,
"36.26.1.1. листовой",014203,"ЧАЙ \"AHMAD\" № 1 ЧЕРН. 200г",шт,0054881012935,1,
"36.26.1.1. листовой",014204,"ЧАЙ \"AHMAD\" ЭРЛ ГРЕЙ БЕРГАМОТ ЧЕРН. 200г",шт,0054881012904,1,
"36.26.1.1. листовой",014235,"ЧАЙ \"RISTON\"  \'ЭЛИТНЫЙ ЧЕРН./ЗЕЛ. 100г",шт,4792156000404,1,
"36.26.1.1. листовой",014242,"ЧАЙ \"ТИПСОН\" ENGLISH ELITE 150ГР. Ж/Б",шт,4792252501041,1,
"36.26.1.1. листовой",014247,"ЧАЙ \"RISTON\" ПРЕМИАЛЬНЫЙ ЧЕРН. 100г",шт,4792156001050,1,
